age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,sex_Male,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,native-country_US
2.7857935e-05,1.6452845e-05,0.0002739632,0.0,0.0,4.9639955e-05,3.9323037e-05,3.0621482e-06,-0.00026782905,-6.083349e-05,3.7636528e-05,0.0,4.0570994e-06
0.0010873936,0.0001453132,0.007117812,0.0,0.0,0.0014409575,0.0,-6.303921e-05,-0.005035033,-0.0008889015,0.0006909647,8.6125045e-05,0.00022892296
0.3027073,0.097387195,1.7943151,0.0,0.0,0.38862592,0.101381324,0.0,-0.0,-0.36716083,0.0,0.06543033,0.07201797
3.552618e-05,2.2363885e-05,0.0004102618,0.0,0.0,0.00014750398,0.0,-5.7416287e-06,-0.00038879088,-7.068511e-05,5.7302568e-05,2.7203482e-06,1.0345591e-05
4.0505845e-05,2.1125006e-05,0.000251875,0.0,0.0,0.00010349504,0.0,-4.028564e-06,-0.0002727922,-4.9595677e-05,4.020591e-05,1.908716e-06,7.258884e-06
0.0011701632,0.0003174949,0.007428898,0.0,0.0,0.0013632756,0.0,0.0003212235,-0.0050172447,-0.0011347649,0.0005308471,0.0,-2.9113851e-05
0.14005966,0.040323686,0.95421916,0.0,0.0,0.21880497,0.06674143,0.0,-0.5607291,-0.0,0.08895128,-0.009315134,-0.012347535
0.0048656785,0.00286043,0.02652705,0.0,0.0,0.008173044,0.0024633377,-0.0019630801,-0.021721907,-0.0,0.0035589233,-0.0,0.0009853661
3.7038768e-05,3.8086266e-05,0.00056702463,0.0,0.0,0.00014965917,0.0,-6.3074303e-06,-0.00055607024,-0.0,8.158482e-05,3.0678598e-06,1.2873525e-05
1.4972354e-05,5.0900635e-06,0.00047700832,0.0,0.0,0.00017320692,4.7365324e-05,-6.2591057e-06,-0.00045645467,-7.4804615e-05,7.629358e-05,-5.873848e-06,1.4598585e-05
0.038087625,0.01080947,0.24165063,0.028880939,0.0,0.045131,0.0,0.01988893,-0.13897318,-0.04498483,0.021732483,0.0,0.0032905794
0.014021736,0.00386706,0.070076965,0.0,0.0,0.017793534,0.0,-0.0005677589,-0.050797366,-0.0,0.0071308715,0.0005041961,0.0020187404
0.24057811,0.037723724,2.0310454,0.0,0.0,0.46295792,0.068313256,-0.08719065,-0.0,-0.0,0.0,-0.047459796,-0.024417153
3.4009324e-06,2.554969e-06,9.917023e-06,0.0,0.0,1.0170862e-05,2.2181503e-06,-1.7283775e-06,-2.3910072e-05,-5.189025e-06,4.094369e-06,6.0064366e-07,0.0
0.0007971655,0.00024295911,0.003404313,0.0,0.0,0.0012547168,0.0,-3.373537e-05,-0.0034074227,-0.0,0.00048816035,3.9448107e-05,0.0001283903
0.3040575,0.086388014,1.2123151,0.0,0.0,0.60890055,0.14807583,0.019368602,-0.0,-0.30297336,0.0,0.03683437,0.042858984
0.33888778,0.022770422,1.769256,0.0,0.0,0.67066664,0.05238287,-0.0771113,-0.0,-0.0,0.0,-0.07439804,-0.07112191
8.46568e-05,8.818323e-05,0.0016133115,0.0,0.0,0.0005690012,0.00018072138,-0.0001235744,-0.0015317629,-0.0,0.00026815952,-4.4363205e-06,0.0
