age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,sex_Male,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,native-country_US
0.00053709577,0.0005676015,0.0036115085,0.0,0.0,0.001146406,0.0010147691,-0.0002920173,-0.0065057804,-0.00176899,0.0013723173,0.0,0.00025314104
0.008996753,0.0018845344,0.025759844,0.0,0.0,0.016201144,0.0,0.0041310946,-0.07636608,-0.010110897,0.012311163,0.0064765704,0.011380131
0.16125043,0.044348717,0.32119653,0.0,0.0,0.17882083,0.0720739,0.0,0.0,-0.10969098,0.0,0.037402347,0.07205599
0.0010897291,0.00060173206,0.0042117955,0.0,0.0,0.0033326184,0.0,0.000120832214,-0.010037575,-0.0034949908,0.0029603161,0.0006307657,0.00053958053
0.00077083503,0.00044430018,0.0023117687,0.0,0.0,0.0019833376,0.0,-8.6269014e-05,-0.0055751977,-0.001863942,0.0014109777,0.0003130649,0.0002279713
0.0060606715,0.003936964,0.027061071,0.0,0.0,0.01613706,0.0,0.004826935,-0.05273872,-0.020747272,0.009499151,0.0,0.0066866823
0.047014292,0.018167825,0.15842444,0.0,0.0,0.062335607,0.030329445,0.0,-0.30202818,0.0,0.048398226,0.01545847,0.017114436
0.023046734,0.013952837,0.034421466,0.0,0.0,0.038013484,0.010810533,0.0016407894,-0.14165165,0.0,0.010730819,0.0,0.012421726
0.00088333595,0.00093637605,0.00485192,0.0,0.0,0.0024652723,0.0,-0.0003869334,-0.01137793,0.0,0.0020459665,0.0004728522,8.6947795e-05
0.00025667675,0.00014581045,0.0050048158,0.0,0.0,0.00295468,0.0011690664,9.074564e-05,-0.009369161,-0.0030721074,0.001920699,0.0006589211,0.00020463008
0.04234973,0.012650728,0.11064374,0.028467448,0.0,0.05301963,0.0,0.017215144,-0.27575198,-0.043679394,0.04212192,0.0,0.037263103
0.04598329,0.011698129,0.07074891,0.0,0.0,0.043679867,0.0,0.005051672,-0.22628428,0.0,0.02966957,0.0094998935,0.017457869
0.09229331,0.015909923,0.2836809,0.0,0.0,0.18994711,0.05546267,0.0019611886,0.0,0.0,0.0,0.010872084,0.09150662
0.00010434462,8.0141544e-05,0.00025169374,0.0,0.0,0.00019023383,1.2784392e-05,-4.7585632e-05,-0.0004644899,-0.00026732797,4.7317924e-05,-8.581456e-06,0.0
0.0050944467,0.0035470333,0.013627776,0.0,0.0,0.011150326,0.0,-9.985834e-06,-0.048099883,0.0,0.0061311517,0.0026626517,0.00629693
0.050573263,0.018253177,0.07164492,0.0,0.0,0.067655064,0.02275197,0.017116621,0.0,-0.0490841,0.0,0.014705673,0.031925306
0.05303603,0.005396236,0.096087776,0.0,0.0,0.099281214,0.031011779,0.0014325842,0.0,0.0,0.0,-0.00066924724,0.035720214
0.0010693864,0.0012646294,0.0055962517,0.0,0.0,0.0052121296,0.0022234337,-0.0025525345,-0.016655311,0.0,0.0025397036,0.0014355144,0.0
0.014224533,0.00040791536,0.016357778,0.0,0.0,0.013843022,0.0048681004,0.002438322,-0.047583446,-0.015960483,0.00833846,0.0013323494,0.002201345
0.013890197,0.005921711,0.026482083,0.0,0.0,0.019030878,0.0072603906,-0.0025919855,0.0,0.0,0.0,-0.0012421688,0.00772105
0.017423965,0.010756181,0.049018707,0.02620229,0.0,0.032326125,0.0,-0.0013033018,-0.15261985,0.0,0.014693779,0.002615679,0.008389276
0.0002064318,0.0008967874,0.004396615,0.0,0.0,0.0016022996,0.0,0.0,-0.006167278,-0.0028269354,0.0013372303,0.00083359267,-0.000350447
0.011608115,0.014292164,0.052143253,0.017253255,0.0,0.041102745,0.021504331,0.0,0.0,-0.06412898,0.0,0.00959327,0.009700092
0.007531262,0.0017899536,0.008817315,0.0,0.0,0.010182541,0.002446331,0.002031646,-0.033554606,-0.008518067,0.004962669,0.0012933575,0.003315745
0.14603549,0.017877525,0.32261553,0.0,0.0,0.17514196,0.061481576,0.0048558884,0.0,0.0,0.0,0.013643694,0.10884765
0.050907243,0.0115362415,0.054104082,0.0,0.0,0.054680627,0.019573307,0.0,0.0,0.0,0.0,0.008888468,0.014330472
0.006170018,0.0020344062,0.0070236516,0.0,0.0,0.0062394678,0.002830761,0.0011499485,0.0,-0.006534706,0.0,0.0008223676,0.003625008
