age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,sex_Male,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,native-country_US
0.0005650604,0.0008603508,0.0027272066,0.00050673995,0.0009235189,0.00034917955,-0.00013796148,6.934212e-05,-0.005451974,-0.0014091522,0.00037749906,-7.244264e-05,0.0006287907
0.015089885,0.0062853885,0.031385567,-0.013341998,0.00901558,0.018687911,0.012960445,-0.0036658796,-0.07751927,-0.018688116,0.016099777,0.0054219784,-0.0010650901
0.17260657,0.07247541,0.34900352,-0.02834227,0.0044938726,0.14388163,0.058100376,0.01782157,-0.018595127,-0.13073646,-0.009586063,0.06520271,0.08112795
0.0026950573,0.001706337,0.0044586807,-0.0025454944,0.0008475008,0.004157419,0.00055595546,0.00026992007,-0.011256284,-0.0048332093,0.0010200146,0.0015829589,0.0012961891
0.00041260396,0.00072316814,0.0030421345,-0.0007496675,0.0003471599,0.0023802987,-0.0009455036,0.00032627073,-0.0068529816,-0.0019345095,0.00077091466,0.0014516365,0.00096545776
0.021809615,-0.0031250075,0.0244027,0.010300463,0.0051062745,0.026019838,-0.017677832,0.014874584,-0.0970439,-0.026837735,0.018631557,0.017095245,0.007169201
0.061869834,0.0028278579,0.15391041,-0.0012150168,0.0015541873,0.0395415,0.038145777,-0.00521131,-0.25446326,0.012264935,0.07069096,-0.0361568,0.011458069
0.00885886,0.010323235,0.044134557,-0.015656715,0.0033087807,0.006352085,0.017612418,0.0016773666,-0.098646216,-0.014240841,0.009885902,0.0022623695,0.027517315
0.0015657035,0.002540272,0.0045366427,0.00027048183,-0.0010564104,0.005036416,0.0025536986,0.00015602908,-0.022161644,-0.0008640809,0.0035938404,0.001062944,0.0027444868
9.897534e-05,0.0007883639,0.0047915047,-0.0008782137,-0.0004210783,0.003858443,0.0012063283,-0.0013665953,-0.010655826,-0.002195632,0.0035124004,0.0006307085,0.0005955683
0.039106425,0.032854833,0.09293329,0.037990015,-0.0039303605,0.05137081,-0.013716487,-0.030520048,-0.16968095,-0.05437658,0.02950748,-0.007818905,0.020583563
0.065546185,0.03258721,0.07272882,0.0006119951,-0.0055071176,0.044750888,-0.0003521695,-0.047551338,-0.22182277,0.011687314,0.05048552,-0.012990904,0.017335894
0.07679745,0.018063005,0.2829087,0.0015980302,-0.08399912,0.17499076,0.07327886,0.017527891,0.017551528,0.0053270166,0.048663385,-0.0022079616,0.111130536
0.00010688021,0.000182055,0.00025898937,-2.7029866e-05,-4.2028794e-05,0.00034593488,-2.3151268e-05,-6.3518375e-05,-0.00064526,-0.00025344366,0.00010440256,-2.723544e-05,-1.8054105e-05
0.0031519828,0.0011765148,0.01718796,0.0075354725,-0.0047020074,0.014092194,0.00484071,-0.0032783148,-0.051924627,0.0005529632,0.011906847,-0.0010189613,0.0008810872
0.055787582,0.048903476,0.08701415,-0.025933571,0.0024465222,0.072057724,-0.036281195,0.04178801,0.003377073,-0.062184535,-0.0023552717,0.031142918,0.029775163
0.024663983,0.014155829,0.13402691,0.010428937,0.009921084,0.029977148,0.047829196,-0.0037424446,0.005186974,0.03108007,-0.0015949984,-0.007557815,0.026919473
-0.0013395532,-0.00041312329,0.007602173,0.0025418329,-0.0025115083,0.0041696755,0.0011502521,-0.0019096894,-0.021180179,0.0013089122,0.004020965,0.0041130683,0.002580854
0.0064427746,0.006887341,0.012452142,0.0020973878,0.004042399,0.009364387,-0.0038606024,0.006393994,-0.043488897,-0.007429071,0.002383591,0.0061158976,-0.0009322955
0.017617492,0.0045209965,0.027491255,-0.00022422402,0.0059579173,0.022312954,0.0033303108,0.0006600935,-0.0058670277,-0.00069775386,-0.0082036415,0.001678406,0.007894547
0.040946674,-0.0011485594,0.04807115,0.026522443,0.00095820084,0.05687214,0.007697544,-0.021319604,-0.20246987,0.03952575,0.004594527,0.0011273413,0.0061302525
0.0012287486,-0.00013361283,0.003817222,-0.00026050874,-0.00090047735,0.0021427898,0.00025690638,0.00087060855,-0.0063451407,-0.003767096,0.0018548453,0.0009890468,0.00017501303
0.017059514,0.011002063,0.0368309,0.019447964,-0.004974906,0.06300161,0.009978947,0.016471025,0.016806621,-0.07651596,-0.005091147,-0.0056070234,0.014658513
0.006406096,0.0071492405,0.0065673986,0.0005585504,0.002916848,0.0011626595,0.0072967694,0.005552127,-0.043406535,-0.010645587,0.00828393,0.0067150746,0.0017426802
0.14873922,-0.01316144,0.35438532,0.04141484,0.0018058901,0.14219433,0.06098082,-0.035050835,0.0126203755,0.012707657,-0.041114323,0.0069888323,0.15798698
0.06693302,0.028189799,0.032813925,-0.027830724,-0.0059909006,0.038775887,0.04784077,-0.0048761102,0.012926887,0.013757036,-0.004260744,-0.0036224243,0.019361643
0.010567263,0.003680196,0.003976338,-0.0022999267,-0.0017930503,0.0068621323,0.0032935257,0.0016415747,0.0015221196,-0.010485213,-0.0013500606,0.0025490096,0.0051969313
0.00015237024,-2.0630055e-06,0.0002538261,4.1896205e-06,3.522807e-05,0.00019681588,-8.2487995e-06,-8.704873e-05,-0.0006902152,0.00012219287,0.00011010234,-7.210204e-05,-0.00011736788
