age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,sex_Male,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,native-country_US
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0037473214,0.0,0.0,0.0,0.0,0.0,-0.0040664063,0.0,0.0,0.0,0.0
0.06802908,0.0,0.2761447,0.0,0.0,0.11063647,0.037273515,0.0,0.0,-0.08026101,0.0,0.021153124,0.0060329875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027256802,0.0035761958,0.20180166,0.012749579,0.0,0.055384364,0.0150638465,0.0,-0.17450269,0.0,0.024627943,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04070786,0.0,0.14144824,0.023967952,0.0,0.027845694,0.0,0.0,-0.12762938,-0.024799906,0.01918828,0.0,0.031535864
0.0026825315,0.0,0.053248268,0.0,0.0,0.0051256153,0.0,0.0,-0.047427513,0.0,0.0,0.0,0.0
0.022630831,0.0,0.17055416,0.0,0.0,0.1052107,0.03584053,0.0,0.0,0.0,0.0,0.0,0.016912904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0016382497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.024039313,0.0,0.0,0.014835885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
