age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,sex_Male,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,native-country_US
2.7857883e-05,1.6452808e-05,0.00027396268,0.0,0.0,4.9639864e-05,3.9322964e-05,3.0621538e-06,-0.00026782855,-6.083337e-05,3.7636462e-05,0.0,4.0570926e-06
0.0010873941,0.00014531324,0.007117815,0.0,0.0,0.001440958,0.0,-6.303901e-05,-0.0050350344,-0.0008889018,0.0006909648,8.612503e-05,0.00022892299
0.30270737,0.097387195,1.7943149,0.0,0.0,0.38862586,0.10138133,0.0,-0.0,-0.3671607,0.0,0.065430276,0.07201794
3.552614e-05,2.2363867e-05,0.00041026142,0.0,0.0,0.00014750383,0.0,-5.7416128e-06,-0.0003887905,-7.0685055e-05,5.730251e-05,2.7203516e-06,1.0345561e-05
4.0505845e-05,2.1125006e-05,0.000251875,0.0,0.0,0.00010349504,0.0,-4.028564e-06,-0.0002727922,-4.9595677e-05,4.020591e-05,1.908716e-06,7.258884e-06
0.0011701628,0.0003174947,0.007428894,0.0,0.0,0.0013632749,0.0,0.0003212231,-0.005017243,-0.0011347643,0.0005308469,0.0,-2.9113824e-05
0.14005966,0.040323686,0.95421916,0.0,0.0,0.21880497,0.06674143,0.0,-0.5607291,-0.0,0.08895128,-0.009315134,-0.012347535
0.0048656743,0.0028604276,0.026527029,0.0,0.0,0.008173034,0.0024633356,-0.0019630783,-0.021721885,-0.0,0.0035589195,-0.0,0.000985365
3.7038768e-05,3.8086266e-05,0.00056702463,0.0,0.0,0.00014965917,0.0,-6.3074303e-06,-0.00055607024,-0.0,8.158482e-05,3.0678598e-06,1.2873525e-05
1.4972341e-05,5.090059e-06,0.00047700782,0.0,0.0,0.00017320678,4.7365276e-05,-6.2591084e-06,-0.0004564542,-7.480456e-05,7.629351e-05,-5.8738465e-06,1.4598583e-05
0.038087625,0.01080947,0.24165063,0.028880939,0.0,0.045131,0.0,0.01988893,-0.13897318,-0.04498483,0.021732483,0.0,0.0032905794
0.014021726,0.0038670576,0.07007693,0.0,0.0,0.017793523,0.0,-0.0005677568,-0.05079733,-0.0,0.007130865,0.00050419493,0.0020187395
0.24057811,0.037723724,2.0310454,0.0,0.0,0.46295792,0.068313256,-0.08719065,-0.0,-0.0,0.0,-0.047459796,-0.024417153
3.4009295e-06,2.5549666e-06,9.917012e-06,0.0,0.0,1.0170853e-05,2.2181487e-06,-1.7283763e-06,-2.391004e-05,-5.189021e-06,4.0943655e-06,6.006433e-07,0.0
0.0007971655,0.00024295911,0.003404313,0.0,0.0,0.0012547168,0.0,-3.373537e-05,-0.0034074227,-0.0,0.00048816035,3.9448107e-05,0.0001283903
0.3040576,0.08638804,1.2123154,0.0,0.0,0.6089007,0.14807583,0.019368634,-0.0,-0.30297342,0.0,0.036834385,0.04285895
0.3388878,0.022770427,1.7692565,0.0,0.0,0.6706668,0.052382894,-0.07711135,-0.0,-0.0,0.0,-0.07439807,-0.071121894
8.46568e-05,8.818323e-05,0.0016133115,0.0,0.0,0.0005690012,0.00018072138,-0.0001235744,-0.0015317629,-0.0,0.00026815952,-4.4363205e-06,0.0
0.0012412681,2.7515232e-05,0.0039048716,0.0,0.0,0.0014625014,0.00031592467,0.00020699826,-0.0036694957,-0.00080479676,0.0005275002,3.2950058e-05,2.2969767e-05
0.07530809,0.027340624,0.5087232,0.0,0.0,0.17489913,0.019385064,-0.025119755,-0.0,-0.0,0.0,-0.026856858,-0.021006597
0.009745161,0.005010751,0.057199296,0.014959849,0.0,0.018747931,0.0,-0.00042375913,-0.050998207,-0.0,0.0072554033,0.0006524039,0.001988643
4.4946482e-06,1.50733495e-05,0.00025267169,0.0,0.0,4.916547e-05,0.0,0.0,-0.00020884181,-5.2027095e-05,2.549854e-05,1.0357675e-05,2.7598085e-06
0.05015176,0.059940144,0.730973,0.08124575,0.0,0.26603177,0.07560323,0.0,-0.0,-0.20232768,0.0,0.037689053,-0.023195181
0.0006281983,0.00012834667,0.0027534193,0.0,0.0,0.0010248864,0.00022190662,0.00014542273,-0.0025847752,-0.0005644355,0.0003641671,2.0031193e-05,9.555864e-06
0.2240954,0.03221772,1.355258,0.0,0.0,0.3260411,0.029497668,-0.041361134,-0.0,-0.0,0.0,-0.04564196,-0.017829293
0.35688815,0.05109067,1.1647885,0.0,0.0,0.42923543,0.09392392,0.0,-0.0,-0.0,0.0,-0.082499295,-0.05259585
0.04726288,0.01128704,0.09863365,0.0,0.0,0.05459405,0.0066326214,-0.0068811257,-0.0,-0.029370137,0.0,0.00058057316,0.023109753
3.1921709e-06,5.794771e-07,7.802401e-06,0.0,0.0,7.3598376e-06,0.0,-2.651445e-07,-2.0344054e-05,-0.0,3.1743793e-06,-1.9569262e-08,4.4947086e-07
0.00089516584,0.00024931194,0.0051247957,0.0,0.0,0.0016681936,0.0004799584,-8.065781e-06,-0.00438057,-0.000782559,0.00067838375,1.737152e-05,0.00017039427
0.0058449185,0.0044303783,0.04313653,0.017937832,0.0,0.009818775,0.0067656576,0.0,-0.0,-0.0,0.0,0.0006478407,-0.0013065626
0.00024008747,0.00010221551,0.0017053575,0.0,0.00043684777,0.00052616926,7.812853e-05,-0.00011237305,-0.0,-0.0,0.0,4.871997e-05,0.00027142154
0.07589156,0.023552874,0.44163612,0.20625673,0.0,0.13757099,0.059092864,0.0,-0.3669725,-0.0,0.046183947,0.0,-0.012297845
0.41594258,0.15293813,1.4409322,0.0,0.0,0.5941879,0.116846025,0.036961924,-0.0,-0.35730606,0.0,-0.011201313,0.1958922
0.062231433,0.024796985,0.53961724,0.0,0.0,0.1136713,0.0,0.0030911195,-0.0,-0.0,0.04657992,0.01105382,0.0023278217
0.10555994,0.014611039,0.8206235,0.0,0.0,0.19480129,0.0254781,-0.032518636,-0.0,-0.0,0.0,-0.017700603,-0.009106613
0.01745909,0.009250992,0.08679755,0.0,0.0,0.01999743,0.0,-0.006813603,-0.0,-0.030733872,0.015000409,0.0,0.0
3.602922e-06,1.6409416e-05,0.00019454806,0.0,0.0,2.4623298e-05,0.0,-1.7655158e-06,-0.0001681096,-3.101666e-05,2.3447938e-05,3.508729e-06,7.14895e-06
0.19768216,0.029815163,1.0622759,0.09818971,0.0,0.26674122,0.106230505,0.0,-0.0,-0.30013195,0.0,0.0,0.023345262
0.033690143,0.0052445503,0.6159011,0.0,0.0,0.17347844,0.054626763,-0.017371709,-0.0,-0.09414948,0.0,-0.0130354185,0.0010015874
0.14323711,0.03815204,0.69595844,0.0,0.0,0.23546566,0.043517645,-0.11325493,-0.0,-0.0,0.0,0.002468702,0.0
0.085187025,0.022600427,0.46960855,0.0,0.0,0.20695022,0.05177452,-0.016257476,-0.0,-0.09060712,0.0,-0.01057183,-0.0011488539
