age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,sex_Male,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,native-country_US
1.3373867762732277e-05,7.975973339147426e-06,0.0001392203176528,0.0,0.0,2.1694585290289924e-05,-1.227587270706484e-05,-8.00764128063299e-06,-0.0001587025496213,-3.0388504634046167e-05,-3.821677561719896e-06,-0.0,-3.274368095524671e-05
0.0001855259759853,2.507769094806805e-05,0.0012354870183,0.0,0.0,0.0002417303146832,0.0,-2.1577419530776327e-05,-0.0009090812472148,-0.0001584266939351,8.553241541336437e-05,-5.4719165997594335e-06,-1.4717704007896354e-05
0.0973426419824042,0.0310648568671854,0.5654268310122779,0.0,0.0,0.1189877672606181,0.0389448034616282,0.0,-0.0,-0.1165978087710762,0.0,0.0247604083065667,0.0173010466587978
1.3411456389829463e-05,9.22667570041678e-06,0.0001703289163945,0.0,0.0,5.40454444922658e-05,-0.0,-1.0618925859868569e-05,-0.0001917257130604,-3.263354879821908e-05,-4.249296028479997e-06,-1.5286280895203855e-05,-3.763143022589824e-05
1.8122839735351188e-05,1.0472763191204236e-05,0.000125578949506,0.0,0.0,4.483765628574268e-05,-0.0,-1.0050220774541322e-05,-0.0001652041687109,-2.7824463233443856e-05,-7.030161005085722e-06,-1.5283024783562222e-05,-3.671781359814564e-05
0.0002103204406001,5.91231912378283e-05,0.0013550319540262,0.0,0.0,0.0002405668000203,0.0,3.235662117686832e-05,-0.000961999287902,-0.0002034999172791,5.246621561705292e-05,-0.0,-6.285152374872161e-05
0.0145189584569232,0.0041584839429397,0.0977619825079688,0.0,0.0,0.0223432565562605,0.0069725890445171,0.0,-0.0574508432559567,-0.0,0.009229556159859,-0.0011330190796067,-0.0011955181876406
0.000670193818401,0.0003827927674118,0.0036189262837215,0.0,0.0,0.0011207252091123,0.0003225364929334,-0.000243306421634,-0.003039199378812,-0.0,0.0004678755945094,-0.0,8.748826650690064e-05
1.2525295041063828e-05,1.379575087548697e-05,0.0002077519837738,0.0,0.0,4.961591209287004e-05,-0.0,-1.1611339810988063e-05,-0.0002348444811054,-0.0,4.963110605092511e-07,-1.800575664802903e-05,-4.1841190772477766e-05
5.145356007544912e-06,1.8459622292873312e-06,0.0001714066178869,0.0,0.0,5.6744244206509294e-05,-6.341222835468074e-06,-1.045427022652071e-05,-0.0001859922166784,-3.240892277228874e-05,7.465368242888709e-06,-1.4883249749546466e-05,-2.7635120889045247e-05
