4.381208593750000000e+04,-1.491690332031250000e+04,-1.153646972656250000e+04,-2.114228125000000000e+04,-1.011220703125000000e+04,3.794596093750000000e+04,1.018613464355468750e+03,2.041334179687500000e+04
3.780240234375000000e+04,-1.159612011718750000e+04,-7.601279785156250000e+03,-1.818936328125000000e+04,-5.187579589843750000e+03,3.280801171875000000e+04,9.200629882812500000e+02,1.660536132812500000e+04
3.993441796875000000e+04,-1.489157324218750000e+04,-1.089958203125000000e+04,-1.987887304687500000e+04,-4.514617187500000000e+03,3.531429296875000000e+04,1.476110107421875000e+03,1.898024414062500000e+04
3.612300390625000000e+04,-1.208558496093750000e+04,-8.359435546875000000e+03,-1.746238281250000000e+04,-1.473076293945312500e+03,3.180116015625000000e+04,8.819710083007812500e+02,1.628759667968750000e+04
3.695592578125000000e+04,-1.197888964843750000e+04,-9.435541992187500000e+03,-1.869327148437500000e+04,-2.172122802734375000e+03,3.274092187500000000e+04,1.345212646484375000e+03,1.751632812500000000e+04
5.447397656250000000e+04,-1.824215820312500000e+04,-1.490897949218750000e+04,-2.522197460937500000e+04,-2.217355468750000000e+04,4.648214843750000000e+04,1.165445556640625000e+03,2.427877929687500000e+04
7.164043750000000000e+04,-2.489827539062500000e+04,-2.956761914062500000e+04,-2.635058203125000000e+04,-3.025663867187500000e+04,5.418267578125000000e+04,-7.473756103515625000e+02,3.154021289062500000e+04
4.823917187500000000e+04,-1.684943359375000000e+04,-1.244938769531250000e+04,-2.069905273437500000e+04,-1.482851464843750000e+04,4.001678515625000000e+04,5.269043579101562500e+02,2.213751367187500000e+04
4.295529296875000000e+04,-1.588699218750000000e+04,-1.125231738281250000e+04,-2.132271679687500000e+04,-8.233700195312500000e+03,3.752827343750000000e+04,1.769257690429687500e+03,2.040966210937500000e+04
4.142853515625000000e+04,-1.407331738281250000e+04,-1.118083789062500000e+04,-2.026511132812500000e+04,-7.662638183593750000e+03,3.664941015625000000e+04,1.063151855468750000e+03,1.943628710937500000e+04
4.174525781250000000e+04,-1.441810839843750000e+04,-1.211512402343750000e+04,-2.048266210937500000e+04,-6.621458007812500000e+03,3.676748828125000000e+04,1.253164184570312500e+03,1.969689062500000000e+04
4.786199218750000000e+04,-1.088022656250000000e+04,-1.208399609375000000e+04,-1.960564843750000000e+04,-1.926126367187500000e+04,3.846997656250000000e+04,-4.502296447753906250e+02,2.159137109375000000e+04
5.617858203125000000e+04,-2.151901367187500000e+04,-1.452324511718750000e+04,-2.395341796875000000e+04,-2.291942578125000000e+04,4.627985156250000000e+04,3.606355895996093750e+02,2.565052148437500000e+04
5.835415234375000000e+04,-2.325623242187500000e+04,-1.386336718750000000e+04,-2.391739648437500000e+04,-2.425318164062500000e+04,4.697204296875000000e+04,2.424769744873046875e+02,2.534812304687500000e+04
5.771466406250000000e+04,-2.030231640625000000e+04,-1.763844531250000000e+04,-2.682430664062500000e+04,-2.382801171875000000e+04,4.934788281250000000e+04,1.492884155273437500e+03,2.549897265625000000e+04
5.150835546875000000e+04,-1.882196875000000000e+04,-1.090199609375000000e+04,-2.455916796875000000e+04,-2.086858398437500000e+04,4.476454296875000000e+04,9.414322509765625000e+02,2.378729101562500000e+04
4.544018750000000000e+04,-1.421168457031250000e+04,-1.121588769531250000e+04,-1.919370898437500000e+04,-1.230542675781250000e+04,3.734877734375000000e+04,-5.065518951416015625e+01,2.007367382812500000e+04
4.681837109375000000e+04,-1.511765917968750000e+04,-8.312389648437500000e+03,-2.449864648437500000e+04,-1.852240429687500000e+04,4.149984375000000000e+04,2.368558105468750000e+03,2.142722460937500000e+04
4.480898828125000000e+04,-1.057592968750000000e+04,-7.973875000000000000e+03,-1.977055468750000000e+04,-1.779295703125000000e+04,3.732648046875000000e+04,1.179449996948242188e+02,1.953791992187500000e+04
4.913061718750000000e+04,-1.725657812500000000e+04,-1.013126757812500000e+04,-2.539337695312500000e+04,-1.977994140625000000e+04,4.333720703125000000e+04,2.633570068359375000e+03,2.313203515625000000e+04
5.281878906250000000e+04,-1.698709179687500000e+04,-1.335859570312500000e+04,-2.166270117187500000e+04,-2.124820312500000000e+04,4.260210156250000000e+04,-3.412331848144531250e+02,2.392800390625000000e+04
3.919712109375000000e+04,-1.423710058593750000e+04,-1.128803417968750000e+04,-1.940841796875000000e+04,-2.444715576171875000e+03,3.458297656250000000e+04,1.261970581054687500e+03,1.777623828125000000e+04
3.919562890625000000e+04,-1.269689746093750000e+04,-1.133776855468750000e+04,-1.934753515625000000e+04,-5.225375976562500000e+03,3.510580468750000000e+04,7.819772338867187500e+02,1.871709765625000000e+04
3.985929296875000000e+04,-1.187851660156250000e+04,-1.117778320312500000e+04,-1.870864453125000000e+04,-6.385851562500000000e+03,3.458409765625000000e+04,3.288008422851562500e+02,1.855315625000000000e+04
6.260498828125000000e+04,-1.883708007812500000e+04,-2.667386523437500000e+04,-2.866275000000000000e+04,-2.588343945312500000e+04,5.227485937500000000e+04,2.358314453125000000e+03,2.814470312500000000e+04
2.787556250000000000e+04,-8.169157226562500000e+03,-7.708111816406250000e+03,-1.606698437500000000e+04,8.038829589843750000e+03,2.631672851562500000e+04,1.350987670898437500e+03,1.389114746093750000e+04
6.445855078125000000e+04,-1.996498242187500000e+04,-2.707567773437500000e+04,-2.742646289062500000e+04,-2.678399804687500000e+04,5.217997656250000000e+04,1.171044921875000000e+03,2.918308398437500000e+04
5.683861328125000000e+04,-2.353445898437500000e+04,-1.463758300781250000e+04,-2.928389453125000000e+04,-2.293341210937500000e+04,5.018455078125000000e+04,3.505133300781250000e+03,2.522619726562500000e+04
3.665373828125000000e+04,-1.333072949218750000e+04,-9.254753906250000000e+03,-1.834379492187500000e+04,-5.674318237304687500e+02,3.247220898437500000e+04,1.307500854492187500e+03,1.674751757812500000e+04
5.993328125000000000e+04,-2.355966601562500000e+04,-1.774729101562500000e+04,-2.833325000000000000e+04,-2.490690429687500000e+04,5.111603906250000000e+04,2.406281982421875000e+03,2.688275585937500000e+04
5.462878125000000000e+04,-1.820361328125000000e+04,-1.520903027343750000e+04,-2.262405859375000000e+04,-2.224686914062500000e+04,4.444498828125000000e+04,-4.885587463378906250e+02,2.475825195312500000e+04
4.846585156250000000e+04,-1.325734570312500000e+04,-1.185416601562500000e+04,-2.141210351562500000e+04,-1.944166601562500000e+04,4.019785546875000000e+04,6.768726196289062500e+02,2.205914257812500000e+04
5.292063281250000000e+04,-1.823627929687500000e+04,-1.277881835937500000e+04,-2.462667578125000000e+04,-2.142394921875000000e+04,4.497528125000000000e+04,8.059268798828125000e+02,2.398621093750000000e+04
5.272344921875000000e+04,-1.782203515625000000e+04,-1.178566992187500000e+04,-2.469959179687500000e+04,-2.139235156250000000e+04,4.482277734375000000e+04,1.325470458984375000e+03,2.186590429687500000e+04
5.545212500000000000e+04,-1.864550195312500000e+04,-1.429901562500000000e+04,-2.479254492187500000e+04,-2.249331250000000000e+04,4.610703515625000000e+04,8.849192504882812500e+02,2.325765625000000000e+04
5.585244531250000000e+04,-1.874665039062500000e+04,-1.380396875000000000e+04,-2.361920898437500000e+04,-2.267331054687500000e+04,4.484728125000000000e+04,9.049246215820312500e+02,2.293403710937500000e+04
6.307020703125000000e+04,-1.918738085937500000e+04,-2.686585937500000000e+04,-2.845375000000000000e+04,-2.600940039062500000e+04,5.215123046875000000e+04,2.261809814453125000e+03,2.841676562500000000e+04
5.354099609375000000e+04,-1.738048046875000000e+04,-1.558109082031250000e+04,-2.542008398437500000e+04,-2.169003710937500000e+04,4.605801953125000000e+04,1.341050537109375000e+03,2.488069335937500000e+04
5.455315625000000000e+04,-1.927963476562500000e+04,-1.421221093750000000e+04,-2.321139453125000000e+04,-2.243223242187500000e+04,4.527453125000000000e+04,4.053136444091796875e+01,2.495401562500000000e+04
5.045921093750000000e+04,-1.523178320312500000e+04,-1.262972558593750000e+04,-2.334308203125000000e+04,-2.021176171875000000e+04,4.282305078125000000e+04,6.905436401367187500e+02,2.298254882812500000e+04
4.997607421875000000e+04,-1.890359179687500000e+04,-1.291086718750000000e+04,-2.348204296875000000e+04,-1.673666210937500000e+04,4.324632421875000000e+04,1.216863647460937500e+03,2.327025781250000000e+04
3.738173046875000000e+04,-1.099849511718750000e+04,-8.299765625000000000e+03,-1.817917968750000000e+04,-5.749255371093750000e+03,3.298146875000000000e+04,4.611071777343750000e+02,1.731482617187500000e+04
5.543769531250000000e+04,-1.975242773437500000e+04,-1.468142968750000000e+04,-2.284995312500000000e+04,-2.269159960937500000e+04,4.498727734375000000e+04,-1.114558868408203125e+02,2.500232617187500000e+04
5.581983203125000000e+04,-2.139983007812500000e+04,-1.564197363281250000e+04,-2.740495117187500000e+04,-2.280335546875000000e+04,4.856248437500000000e+04,2.653798583984375000e+03,2.585193359375000000e+04
4.017398046875000000e+04,-1.455916601562500000e+04,-9.153910156250000000e+03,-2.031360937500000000e+04,-7.388283691406250000e+03,3.602232421875000000e+04,1.371234375000000000e+03,1.928389648437500000e+04
3.229828515625000000e+04,-8.940506835937500000e+03,-7.798000000000000000e+03,-1.602585839843750000e+04,1.960901367187500000e+03,2.809550976562500000e+04,1.106643554687500000e+03,1.518688183593750000e+04
4.639535546875000000e+04,-1.683826367187500000e+04,-1.362799121093750000e+04,-2.233923632812500000e+04,-1.133703808593750000e+04,4.055676562500000000e+04,9.982660522460937500e+02,2.172934765625000000e+04
4.147742968750000000e+04,-1.350930175781250000e+04,-9.231350585937500000e+03,-2.016452148437500000e+04,-8.591979492187500000e+03,3.618650781250000000e+04,1.046964721679687500e+03,1.853895117187500000e+04
3.996430468750000000e+04,-1.255907519531250000e+04,-1.302508105468750000e+04,-1.972456250000000000e+04,-3.969375732421875000e+03,3.502117187500000000e+04,1.309450073242187500e+03,1.844786328125000000e+04
3.619918359375000000e+04,-1.038671484375000000e+04,-8.999117187500000000e+03,-1.807459375000000000e+04,-3.471800781250000000e+03,3.242772265625000000e+04,9.957614135742187500e+02,1.706199414062500000e+04
5.260760156250000000e+04,-1.431419238281250000e+04,-1.430551269531250000e+04,-2.351048242187500000e+04,-2.121896289062500000e+04,4.369038671875000000e+04,4.540794372558593750e+02,2.233667187500000000e+04
5.685748046875000000e+04,-1.966088867187500000e+04,-1.513793750000000000e+04,-2.351870312500000000e+04,-2.349007421875000000e+04,4.554473046875000000e+04,4.844221801757812500e+02,2.474356835937500000e+04
4.603062890625000000e+04,-1.332351074218750000e+04,-7.388812500000000000e+03,-2.274818554687500000e+04,-1.838923242187500000e+04,3.975759375000000000e+04,1.221364135742187500e+03,2.052679492187500000e+04
4.806461718750000000e+04,-1.095315722656250000e+04,-1.179612597656250000e+04,-2.128093359375000000e+04,-1.927280468750000000e+04,3.993216015625000000e+04,-1.385325164794921875e+02,2.115611132812500000e+04
3.681850000000000000e+04,-1.243030273437500000e+04,-9.915333984375000000e+03,-1.867353125000000000e+04,-2.385826171875000000e+03,3.319063671875000000e+04,1.003493774414062500e+03,1.774362695312500000e+04
5.468845703125000000e+04,-1.798870507812500000e+04,-1.541027832031250000e+04,-2.444780273437500000e+04,-2.227679687500000000e+04,4.567541796875000000e+04,8.925321655273437500e+02,2.480474609375000000e+04
4.252196484375000000e+04,-1.469448632812500000e+04,-1.042824316406250000e+04,-2.069097851562500000e+04,-9.549303710937500000e+03,3.764107421875000000e+04,7.216617431640625000e+02,1.993451757812500000e+04
5.673773828125000000e+04,-2.083552734375000000e+04,-1.597935644531250000e+04,-2.635324414062500000e+04,-2.335749218750000000e+04,4.838834765625000000e+04,1.225495239257812500e+03,2.586742968750000000e+04
5.590357421875000000e+04,-2.160920117187500000e+04,-1.555008300781250000e+04,-2.465934960937500000e+04,-2.140633398437500000e+04,4.672480078125000000e+04,6.880358276367187500e+02,2.569278710937500000e+04
4.626016406250000000e+04,-1.792691992187500000e+04,-1.197437988281250000e+04,-2.336597656250000000e+04,-1.241904199218750000e+04,4.150338671875000000e+04,1.652098510742187500e+03,2.188287500000000000e+04
4.249376953125000000e+04,-1.449648925781250000e+04,-1.042178906250000000e+04,-1.942603515625000000e+04,-8.444153320312500000e+03,3.613201562500000000e+04,7.757603149414062500e+02,1.958682812500000000e+04
5.252657031250000000e+04,-1.836523046875000000e+04,-1.354758789062500000e+04,-2.516391015625000000e+04,-2.135694335937500000e+04,4.570550390625000000e+04,1.195942749023437500e+03,2.426532617187500000e+04
5.392572656250000000e+04,-1.889065820312500000e+04,-1.476767675781250000e+04,-2.535029687500000000e+04,-2.210550585937500000e+04,4.663548437500000000e+04,8.385875244140625000e+02,2.478147460937500000e+04
3.961664453125000000e+04,-9.975274414062500000e+03,-8.422400390625000000e+03,-1.875632421875000000e+04,-9.407650390625000000e+03,3.401473437500000000e+04,7.898510742187500000e+02,1.796382617187500000e+04
4.990576953125000000e+04,-1.804633007812500000e+04,-1.514317968750000000e+04,-2.234530078125000000e+04,-1.458045605468750000e+04,4.227835546875000000e+04,5.651815795898437500e+02,2.314094335937500000e+04
3.715490234375000000e+04,-1.137176562500000000e+04,-8.709493164062500000e+03,-1.775282812500000000e+04,-4.247274902343750000e+03,3.258833789062500000e+04,4.174238891601562500e+02,1.750136328125000000e+04
4.158874609375000000e+04,-1.391344042968750000e+04,-1.009495117187500000e+04,-2.003149804687500000e+04,-8.727319335937500000e+03,3.629157421875000000e+04,1.075732177734375000e+03,1.922662500000000000e+04
4.961008203125000000e+04,-1.554020214843750000e+04,-1.195095605468750000e+04,-2.159507617187500000e+04,-1.822425781250000000e+04,4.118666796875000000e+04,3.875454664230346680e+00,2.195155078125000000e+04
5.045685546875000000e+04,-1.472198144531250000e+04,-1.221227734375000000e+04,-2.341506835937500000e+04,-2.033838085937500000e+04,4.263677734375000000e+04,5.300285034179687500e+02,2.195391210937500000e+04
5.242115234375000000e+04,-1.528503417968750000e+04,-1.198429589843750000e+04,-2.255528125000000000e+04,-2.088065625000000000e+04,4.240072265625000000e+04,6.576273803710937500e+02,2.089632226562500000e+04
5.239908203125000000e+04,-1.637396875000000000e+04,-1.443581152343750000e+04,-2.385067773437500000e+04,-2.117861523437500000e+04,4.444740234375000000e+04,5.153737182617187500e+02,2.429148437500000000e+04
5.425865234375000000e+04,-1.836575585937500000e+04,-1.499229101562500000e+04,-2.532007421875000000e+04,-2.220613085937500000e+04,4.645290234375000000e+04,1.179080810546875000e+03,2.444995898437500000e+04
4.934285546875000000e+04,-1.394490332031250000e+04,-1.057402832031250000e+04,-2.358175585937500000e+04,-1.954309179687500000e+04,4.225242578125000000e+04,1.169208251953125000e+03,2.026429687500000000e+04
